,trialId,RateOfPheromoneDecay,foodDist,UninformedSearchVariation,RateOfLayingPheromone,RateOfInformedSearchDecay,ProbabilityOfSwitchingToSearching,RateOfSiteFidelity,fitnessScore,fitness,ProbabilityOfReturningToNest
1783,1783.0,8.33984581141,0.0,7.85459261175,17.0317385662,5.0,0.0900608293089,13.2909152066,0.806380208333,0.806380208333,3.42848288905e-09
839,839.0,9.99548814507,0.0,0.77438432592,0.858192828344,4.99999999998,0.931406090887,19.7710352511,0.806380208333,0.806380208333,4.68996732109e-14
2562,2562.0,10.0,0.0,4.69433744655,1.18972499044,5.0,0.233631976425,9.16897692158,0.806640625,0.806640625,3.69936942759e-14
835,835.0,10.0,0.0,0.165272176136,18.6035161792,5.0,0.464309819597,0.94960097991,0.806640625,0.806640625,1.15316092058e-14
677,677.0,9.99999999943,0.0,7.05445939259,7.64586295616,4.99999999997,0.831281916676,10.836805656,0.806770833333,0.806770833333,2.70697522955e-12
1012,1012.0,9.99999940911,0.0,7.14737711926,14.2679371727,5.0,0.480304151584,12.4874595512,0.807291666667,0.807291666667,2.45785108268e-13
2967,2967.0,9.99988797454,0.0,7.4890770808,11.0652125219,4.99999999984,0.817143908148,2.12209894444,0.807421875,0.807421875,1.41519904821e-12
2425,2425.0,10.0,0.0,1.75011800049,10.4158690657,4.99999679786,0.647936139538,0.631280250407,0.807421875,0.807421875,4.19004366817e-10
2563,2563.0,9.97617455948,0.0,7.69867268005,14.1332774881,4.99999999794,0.129191485688,10.7485578825,0.807552083333,0.807552083333,1.38527811659e-05
1733,1733.0,9.99999602677,0.0,5.06185529607,1.05815881033,4.91591415912,0.192955320889,7.96904655274,0.807942708333,0.807942708333,7.47172657537e-11
2432,2432.0,9.99999999987,0.0,6.3899780521,1.7285287644,4.9999963725,0.184981551784,8.22298336989,0.807942708333,0.807942708333,3.28931417734e-09
339,339.0,8.40266251888,0.0,0.678093456618,0.942071918991,4.99999999999,0.240214055934,19.9290753899,0.807942708333,0.807942708333,1.40390789689e-14
2216,2216.0,9.99994857426,0.0,4.47948975541,11.7930167215,4.99999994964,0.517294243918,12.8057136866,0.808072916667,0.808072916667,0.00205138016865
1866,1866.0,9.99713744659,0.0,6.92293625306,19.2359056681,4.99999995338,0.547746519132,16.1112469719,0.808203125,0.808203125,5.67258276591e-09
2396,2396.0,9.80050136433,0.0,6.90472653002,4.11707887302,4.99999690266,0.351687270032,2.48307042922,0.808333333333,0.808333333333,1.85754185994e-12
2962,2962.0,9.99999999999,0.0,7.53616158988,17.2588538435,4.99099558391,0.507250320529,5.68045895097,0.808333333333,0.808333333333,4.15581191016e-09
1200,1200.0,9.99998118636,0.0,7.67344533715,14.8228833839,4.90536097994,0.918657801004,7.48493003376,0.808333333333,0.808333333333,4.64365204645e-05
940,940.0,8.98956850778,0.0,5.4235393409,18.9066977558,4.84351853772,0.935785190921,0.79940077957,0.808333333333,0.808333333333,4.32830013153e-14
2028,2028.0,10.0,0.0,6.50178618205,10.5353343271,5.0,0.801605668142,19.9618269104,0.808463541667,0.808463541667,1.02327183484e-07
1700,1700.0,9.99997155994,0.0,7.40153273783,17.829368233,5.0,0.182487942864,17.9885965367,0.808854166667,0.808854166667,1.09902177358e-05
1025,1025.0,9.99999999822,0.0,7.42504419724,10.5530001269,4.99999999992,0.763737795496,15.2237240001,0.808984375,0.808984375,5.12600160194e-09
789,789.0,9.9997586259,0.0,2.55867063535,0.93895777662,4.99999362344,0.926528034692,3.72371163559,0.808984375,0.808984375,4.84616263454e-12
930,930.0,10.0,0.0,0.983534983811,1.09949143204,2.2889821077,0.996504099613,3.58261945032,0.809244791667,0.809244791667,0.000646973006945
2613,2613.0,9.99999999923,0.0,7.14508648245,10.9863493818,5.0,0.908347653012,6.18163372648,0.809244791667,0.809244791667,2.0436961835e-09
1314,1314.0,9.99999963036,0.0,2.70279730076,0.92620648748,5.0,0.788085565253,12.2255459458,0.809375,0.809375,0.000452550907302
1844,1844.0,4.83211798164,0.0,6.96238846722,9.96367391427,5.0,0.922964750284,19.9720853626,0.809375,0.809375,0.00020947526031
1457,1457.0,9.99330334456,0.0,2.20155565947,1.23645554177,4.96588737495,0.0507576948121,2.6143248528,0.809505208333,0.809505208333,0.000140924300043
2467,2467.0,9.99999999992,0.0,6.79667915902,8.96219618644,4.99999998197,0.797780142799,16.6251692962,0.809635416667,0.809635416667,3.49353058303e-12
2951,2951.0,9.99999963908,0.0,7.33257522554,19.9881960244,4.99999999995,0.895156762402,15.9458014355,0.809635416667,0.809635416667,1.55780473307e-06
1492,1492.0,10.0,0.0,7.32734381002,17.1548967595,4.9999999948,0.703798291708,8.07687284606,0.809765625,0.809765625,1.58304051251e-07
2470,2470.0,9.84175882443,0.0,6.53187832358,2.06685927853,5.0,0.20838593413,10.2168204196,0.809895833333,0.809895833333,2.81529907214e-05
1350,1350.0,10.0,0.0,7.43146869147,18.5483990197,4.99999993146,0.0487345448887,10.923863736,0.809895833333,0.809895833333,9.45697860725e-11
108,108.0,10.0,0.0,1.13386171903,0.930577189665,4.87311938469,0.214699498647,19.360858847,0.810026041667,0.810026041667,0.000180527572495
1499,1499.0,9.99999999635,0.0,4.44010686228,2.75179043124,4.99999999957,0.262500088481,1.30279180888,0.810546875,0.810546875,0.000111232272542
1506,1506.0,9.99908914931,0.0,7.00514105426,10.6416658445,5.0,0.229349814816,5.96343609626,0.810546875,0.810546875,6.56227944735e-06
2993,2993.0,9.99957114009,0.0,7.03500388155,16.5656346011,4.99999475963,0.674406864811,10.7529769917,0.810807291667,0.810807291667,2.17427968345e-12
2608,2608.0,8.50302354903,0.0,1.56854753552,19.6321145524,4.97454721647,0.712718010169,0.919836633789,0.811067708333,0.811067708333,0.000194634735466
2920,2920.0,9.99999987448,0.0,7.14642024087,19.4654589507,4.99999971289,0.932030436919,5.6010277159,0.811197916667,0.811197916667,3.72014877478e-12
1182,1182.0,5.66516278948,0.0,6.94551117709,9.48159669474,4.9999999999,0.78218518934,14.0549248711,0.811197916667,0.811197916667,5.49375324953e-13
2008,2008.0,9.99999998994,0.0,5.97929899547,1.73128957918,4.76400953473,0.166611282693,14.7191192661,0.811458333333,0.811458333333,0.000286288582164
2112,2112.0,9.99999999994,0.0,4.31792793444,1.0469379919,4.99950063748,0.451742047426,13.8605317829,0.81171875,0.81171875,1.81820193649e-07
957,957.0,9.99999999481,0.0,6.800874887,15.5466683836,4.99999995009,0.613146570585,7.66847069647,0.811848958333,0.811848958333,1.39858508779e-05
1195,1195.0,9.99996505816,0.0,4.13532189831,15.9413986414,5.0,0.32216377102,10.6404258956,0.811848958333,0.811848958333,0.00221947346783
2722,2722.0,9.99999833738,0.0,3.06191339369,16.9065368001,4.99991313335,0.348074255874,0.992099053724,0.811848958333,0.811848958333,5.26472752344e-12
2711,2711.0,9.99999982086,0.0,7.28591959654,5.53474713525,4.97303219435,0.875163142493,3.18732105297,0.812109375,0.812109375,9.59523516384e-10
2410,2410.0,9.99893949517,0.0,5.71527531978,8.2246395491,4.92529516597,0.328919391555,1.81253487715,0.812239583333,0.812239583333,2.97710153548e-11
1316,1316.0,9.99924835233,0.0,7.12584181606,19.6636083395,4.92167239188,0.292669789031,18.1083312777,0.812369791667,0.812369791667,1.91934561423e-05
493,493.0,9.99999999999,0.0,1.06722112345,7.47234661356,4.79863622305,0.0392281076751,18.9423040759,0.812369791667,0.812369791667,1.10961360508e-14
526,526.0,4.56759440952,0.0,6.73339672029,18.8978819699,5.0,0.901869047403,16.4173728288,0.8125,0.8125,4.60034353156e-14
507,507.0,10.0,0.0,0.00116878022588,18.0434890599,4.99999726738,0.0469956578651,16.5643762648,0.812630208333,0.812630208333,1.37149304296e-14
2642,2642.0,10.0,0.0,6.14782797971,14.5139344401,4.2701757596,0.0490501360734,6.03019005192,0.812890625,0.812890625,7.74518406921e-12
2925,2925.0,9.99999833238,0.0,0.267838226221,12.8702202263,4.99999999834,0.17662124053,15.9519262971,0.812890625,0.812890625,0.00270003110892
1753,1753.0,9.37733850176,0.0,7.22543598921,5.06284916072,4.99999999999,0.152672337793,19.9128004186,0.813020833333,0.813020833333,2.49975883414e-09
1394,1394.0,9.99999999819,0.0,4.10680576949,8.69380628506,5.0,0.0389909403631,6.43837619418,0.813151041667,0.813151041667,1.08310444626e-14
728,728.0,10.0,0.0,1.12069642662,2.54178699077,5.0,0.261277641903,0.92382358485,0.813151041667,0.813151041667,2.30998537224e-14
1135,1135.0,10.0,0.0,6.98396864179,18.1034970735,4.99999999917,0.552180535988,4.48878710122,0.813411458333,0.813411458333,1.7383377456e-12
1407,1407.0,9.99500610147,0.0,7.29349324879,14.4836356461,4.99999999906,0.126425160916,11.4451084279,0.813411458333,0.813411458333,2.66288757264e-06
956,956.0,9.99999999999,0.0,6.43097670837,7.5619608798,4.9999989825,0.478585567351,7.80560866237,0.813541666667,0.813541666667,4.94841262544e-05
2229,2229.0,5.40408820785,0.0,1.14136907061,11.2647496599,4.99999977791,0.649820597707,1.05106101602,0.814192708333,0.814192708333,1.00881522589e-09
2555,2555.0,9.09101316034,0.0,6.72537088472,17.3982847858,4.99999999944,0.36249837307,2.51758257554,0.814192708333,0.814192708333,7.63346296956e-10
2768,2768.0,9.99999988429,0.0,6.95798611818,16.8345068664,4.90499760608,0.523301246279,13.1913801477,0.814713541667,0.814713541667,1.24084517749e-09
199,199.0,10.0,0.0,1.39442790177,1.37593433548,5.0,0.883686302109,1.97031396716,0.81484375,0.81484375,5.71161399253e-14
360,360.0,9.57166869937,0.0,0.00947283139926,1.17889854914,3.99615673176,0.999281554709,19.1484363691,0.815104166667,0.815104166667,5.29898484784e-11
859,859.0,9.99999887245,0.0,6.56995016444,13.1086241876,4.99999997857,0.46361772465,13.9952555714,0.815234375,0.815234375,8.2331901848e-05
2428,2428.0,9.98403609569,0.0,6.90624360643,6.54734727904,4.99999999999,0.304381066946,13.1258347832,0.815625,0.815625,2.09372552221e-12
2373,2373.0,9.99999999999,0.0,6.6871715693,16.5152012557,4.99999995041,0.472806218905,13.2093929298,0.815625,0.815625,3.31912994467e-09
344,344.0,10.0,0.0,0.260232703278,0.989884098667,4.04371978801,0.318824476526,19.9832744559,0.815885416667,0.815885416667,2.40909355006e-10
12,12.0,10.0,0.0,6.85842115839,18.4605952672,4.99999999998,0.629558006922,9.31831671641,0.816145833333,0.816145833333,5.72461100625e-14
1409,1409.0,9.99999999997,0.0,1.96617203932,17.6717701286,4.99999999998,0.0434411642594,19.5879341241,0.816145833333,0.816145833333,2.80097736481e-14
1363,1363.0,10.0,0.0,6.78422517154,10.4829536559,5.0,0.615688546462,19.4259279919,0.81640625,0.81640625,2.75619321286e-06
1310,1310.0,10.0,0.0,0.485574301063,1.11762664268,5.0,0.605460203537,9.91565470223,0.816536458333,0.816536458333,4.89043655509e-11
358,358.0,9.74483950349,0.0,6.37927566334,2.81882813036,2.57485101473,0.0452659021246,4.49857632678,0.816666666667,0.816666666667,1.5168100862e-14
2448,2448.0,9.99847018428,0.0,6.5492407486,11.8279671374,4.99446737785,0.264963888148,2.14862925679,0.816666666667,0.816666666667,1.35526032372e-13
495,495.0,10.0,0.0,0.539059531978,19.8551536024,5.0,0.176485711854,1.15974194203,0.817057291667,0.817057291667,1.90819010273e-13
443,443.0,8.22404888662,0.0,0.305368218783,18.2193902364,5.0,0.669864810136,1.01776215056,0.817057291667,0.817057291667,7.10956424919e-14
1324,1324.0,9.9999543298,0.0,6.69154475015,16.9123688137,4.99999999989,0.352339205622,7.14598412652,0.8171875,0.8171875,3.30175059832e-11
1026,1026.0,9.9999903298,0.0,5.78727241283,13.0575100933,4.99999996327,0.603987196423,4.05288896161,0.817317708333,0.817317708333,1.76181638564e-13
1915,1915.0,10.0,0.0,7.48289955353,15.7654571838,4.99965295779,0.0790805341354,5.81773173992,0.817317708333,0.817317708333,3.55827374645e-05
2422,2422.0,10.0,0.0,5.08619751664,8.15870731398,4.96647269583,0.732275983621,12.1644876309,0.817317708333,0.817317708333,0.000626385373233
1881,1881.0,10.0,0.0,6.2643667497,19.5866744343,4.99999982661,0.892315780837,12.3609229419,0.817578125,0.817578125,4.41895779715e-14
191,191.0,10.0,0.0,4.786677978,2.19847406909,5.0,0.0541886620567,18.3493442339,0.817708333333,0.817708333333,9.20825061303e-12
1900,1900.0,9.99999986503,0.0,5.68346375008,2.26517914208,3.84052003929,0.81250877471,19.3437261818,0.817708333333,0.817708333333,8.33101475161e-13
1945,1945.0,9.99742191779,0.0,6.19577901424,2.2885542937,4.99999999968,0.152860457763,15.4209892007,0.817708333333,0.817708333333,1.35234380561e-06
2413,2413.0,10.0,0.0,6.90077967583,10.9350552385,4.99999999603,0.233051474355,4.73259079048,0.817708333333,0.817708333333,1.50657566094e-06
1841,1841.0,9.99999999606,0.0,5.74101501772,5.3187298616,4.99999999999,0.294737037449,4.33469390002,0.81796875,0.81796875,0.000419330109075
525,525.0,10.0,0.0,2.47361161095,7.61177337732,4.77239627593,0.978656012514,0.995065254305,0.818229166667,0.818229166667,1.10535345304e-13
14,14.0,9.9999637865,0.0,6.02306890917,18.5596466064,5.0,0.462340593338,12.4387025833,0.818359375,0.818359375,3.0454896062e-06
104,104.0,9.99827567832,0.0,0.674884721534,1.01241439052,4.99999492634,0.584620522581,19.8442121919,0.818359375,0.818359375,8.18749720804e-07
2029,2029.0,9.99999999979,0.0,6.76086928153,4.5610333306,4.60472823516,0.45495492539,4.72923802833,0.818489583333,0.818489583333,4.81218977883e-10
88,88.0,10.0,0.0,6.73196660741,19.7839042181,2.77191484385,0.16769884419,19.7298602592,0.81875,0.81875,1.98636570546e-14
405,405.0,7.07048066992,0.0,0.123221673935,1.71183427545,2.36896906152,0.239282069844,2.53038940436,0.818880208333,0.818880208333,1.66566233337e-13
733,733.0,9.99231882166,0.0,2.28238742957,3.8372431414,1.67005047156,0.0646691430146,1.32829914611,0.818880208333,0.818880208333,1.60945509069e-12
2953,2953.0,9.99975963587,0.0,5.79512849293,2.79971379669,4.99999986998,0.744456712027,2.16958763848,0.818880208333,0.818880208333,1.66413186504e-07
2238,2238.0,9.99999302621,0.0,5.42178859701,1.56087744496,4.99999912097,0.2531132495,16.2112070922,0.819010416667,0.819010416667,5.70264125961e-06
2039,2039.0,9.99999999981,0.0,6.25077260443,13.3274608905,5.0,0.923352484836,5.88602981382,0.819010416667,0.819010416667,4.47279141264e-12
2209,2209.0,9.99999990441,0.0,6.369893734,17.9590650101,4.99039281821,0.772695766432,19.2118994545,0.819270833333,0.819270833333,1.92764661721e-06
1300,1300.0,9.99999998522,0.0,3.87014100893,1.07180944992,4.99999996649,0.562321759605,11.4478974186,0.819401041667,0.819401041667,3.24281949617e-05
1620,1620.0,9.9999999799,0.0,6.368673133,3.05188883871,4.89126611288,0.155935903625,7.12126965418,0.819401041667,0.819401041667,2.54979354609e-06
2273,2273.0,9.97239424066,0.0,6.33614043014,17.8074230064,5.0,0.893971371083,12.7205880313,0.81953125,0.81953125,2.94880736657e-07
1010,1010.0,10.0,0.0,5.77219026198,6.89508930922,4.99999909766,0.517810905799,2.63855211362,0.819921875,0.819921875,1.51571088331e-09
539,539.0,9.9999999997,0.0,1.33830093105,3.90778369445,5.0,0.977581849501,0.952095905791,0.819921875,0.819921875,1.57950976592e-14
974,974.0,9.88652330278,0.0,0.323577094118,1.84219094189,0.645243155962,0.968735939243,13.1333682499,0.820182291667,0.820182291667,1.79352944784e-14
1909,1909.0,10.0,0.0,5.99567307158,11.7487465492,5.0,0.390304757334,15.7738154523,0.820182291667,0.820182291667,3.88893610478e-10
2663,2663.0,5.26508766147,0.0,5.39797275802,2.90314497725,4.99978606574,0.536242716187,11.9535441297,0.820182291667,0.820182291667,0.000779510733874
1236,1236.0,9.99999970541,0.0,4.71603244139,1.48096394858,4.99999999994,0.953390871226,6.10127099625,0.8203125,0.8203125,6.3722835885e-14
2672,2672.0,9.99999594705,0.0,2.03094966092,4.33888737085,4.89946761025,0.326101946049,1.19371911588,0.820442708333,0.820442708333,9.17791267714e-11
1410,1410.0,9.99999999677,0.0,5.64119660132,16.5923308823,4.88627519478,0.320543481603,4.72593925449,0.820572916667,0.820572916667,1.99897526381e-12
2570,2570.0,9.99999997909,0.0,6.19767935751,12.8718888266,5.0,0.478454797397,17.2334570333,0.820572916667,0.820572916667,2.99160054742e-08
1152,1152.0,10.0,0.0,5.87637972288,13.7867535593,4.99999973588,0.98966355024,2.58803984641,0.820833333333,0.820833333333,1.391870584e-07
1551,1551.0,9.99999999598,0.0,3.29332864239,1.28719880391,4.99999891135,0.22970984534,9.73185690613,0.820963541667,0.820963541667,8.04033275584e-05
2131,2131.0,9.9999558855,0.0,3.64021388539,15.6478282107,4.99999999995,0.673647784164,7.70142776179,0.820963541667,0.820963541667,0.00195500323883
2698,2698.0,9.96502140546,0.0,6.39274379019,19.0055424608,4.98759013149,0.781692594969,5.52442532069,0.821223958333,0.821223958333,7.03920636708e-14
1349,1349.0,5.81932318034,0.0,1.50137926931,17.5609167729,4.99999997936,0.350404290616,12.0546612498,0.821354166667,0.821354166667,0.00260013570648
2060,2060.0,9.97057828367,0.0,6.60372844881,15.4345445658,5.0,0.941643810991,14.8900647846,0.821354166667,0.821354166667,2.27135598355e-12
653,653.0,10.0,0.0,0.544862582051,18.0862486478,4.32250088379,0.0369009797253,3.68535631329,0.821484375,0.821484375,0.00101800302397
2320,2320.0,9.33688014173,0.0,6.53470295051,2.77743060577,4.99957465346,0.205259842129,10.4574977455,0.821614583333,0.821614583333,9.72291235226e-05
1748,1748.0,9.9114755285,0.0,6.48989707988,8.24564456183,5.0,0.907889945308,8.88023426704,0.821614583333,0.821614583333,0.00016328559071
1447,1447.0,9.97801767739,0.0,5.84898868569,19.2297315699,4.99999974394,0.184577066748,2.89681643029,0.821875,0.821875,5.28951209865e-13
2687,2687.0,10.0,0.0,6.8289032024,19.6462359427,4.99512225589,0.079140826273,19.1773634481,0.821875,0.821875,5.60762259331e-14
2966,2966.0,9.99999998236,0.0,5.51104086222,13.3209176237,2.22371967524,0.951967142743,17.8655827917,0.822005208333,0.822005208333,1.24569578542e-11
814,814.0,10.0,0.0,5.31772500461,19.6378011202,4.99999867228,0.99922850155,1.60658656348,0.822135416667,0.822135416667,1.90926595412e-12
851,851.0,10.0,0.0,0.462823381738,4.60054218393,1.66166489232,0.223986114269,1.44580024947,0.822135416667,0.822135416667,1.62203381345e-13
771,771.0,8.84796522513,0.0,1.16707346323,1.00688631158,5.0,0.970116170422,18.5391983291,0.822265625,0.822265625,3.95197929318e-12
1305,1305.0,10.0,0.0,6.26305874001,13.6742179206,4.88680683072,0.978371137381,11.8693803273,0.822395833333,0.822395833333,1.65693398796e-12
1044,1044.0,9.99999999998,0.0,0.161377825634,2.04373112277,4.96962861833,0.793551997249,4.31179347042,0.82265625,0.82265625,0.00101958513237
5,5.0,10.0,0.0,0.336821999775,7.08997692381,4.97484377355,0.739073316256,1.19630410121,0.822916666667,0.822916666667,1.60865480345e-06
678,678.0,9.99999999887,0.0,6.0214962585,4.18008376874,4.99999997936,0.25985072489,7.98353762275,0.823046875,0.823046875,7.35481344964e-13
2950,2950.0,9.99996609171,0.0,4.81946936927,12.8457069962,4.96776867583,0.390435244997,1.89064110929,0.823177083333,0.823177083333,6.52804294902e-09
1983,1983.0,9.99999834241,0.0,1.54433189781,6.95441741353,4.99999999107,0.483064975851,1.19163497688,0.823567708333,0.823567708333,0.000307833107556
2927,2927.0,10.0,0.0,2.2373874954,19.9048588719,4.99658244354,0.0383933815843,18.6308033927,0.823697916667,0.823697916667,2.26200234496e-14
1369,1369.0,9.99999857866,0.0,6.04805974081,11.3574772174,4.99999999973,0.659852196751,8.96673409617,0.823697916667,0.823697916667,3.80439225112e-06
2368,2368.0,10.0,0.0,6.05384869081,7.8533723893,4.7936509294,0.853279272999,19.0701413559,0.823828125,0.823828125,2.44304560522e-05
616,616.0,10.0,0.0,2.05823678648,1.1314435568,5.0,0.973280954396,19.6357876019,0.824088541667,0.824088541667,1.20527881994e-14
813,813.0,10.0,0.0,0.132652262708,3.34174055797,5.0,0.529736875626,1.47060430568,0.824088541667,0.824088541667,9.19161096121e-14
2521,2521.0,9.95131332586,0.0,5.91316738937,8.06999919734,4.99978492907,0.0532499742694,12.106639271,0.82421875,0.82421875,1.0676144828e-13
1898,1898.0,10.0,0.0,6.52728444314,10.4804809398,4.99999999925,0.081187656094,4.57492217165,0.824348958333,0.824348958333,1.23024107805e-08
1718,1718.0,9.99999891151,0.0,6.34042427746,5.5584899706,4.99999999193,0.157498388055,11.7678418696,0.824348958333,0.824348958333,1.71946776032e-11
2557,2557.0,10.0,0.0,5.53246435088,2.14369098779,4.99999999855,0.495748823886,16.0497186841,0.824479166667,0.824479166667,1.90855153876e-13
920,920.0,2.37503089777,0.0,0.0486281928988,1.50044606775,4.99999999962,0.983244552501,17.7285888227,0.824609375,0.824609375,1.56934792185e-13
882,882.0,10.0,0.0,1.08938435299,1.14854202904,5.0,0.869149964205,18.1714328204,0.824609375,0.824609375,6.30559051264e-05
2463,2463.0,9.99876856649,0.0,5.92931888824,5.36558303737,4.99945702859,0.601078671146,16.4242593122,0.824869791667,0.824869791667,9.42901534055e-08
1170,1170.0,9.99999999998,0.0,6.53775018954,18.7840783207,4.99999999998,0.455041511991,8.19731350343,0.825,0.825,2.11295998588e-05
2699,2699.0,9.99994080597,0.0,5.5116085876,6.35501715309,4.83369960607,0.900535097642,2.78441404741,0.825260416667,0.825260416667,1.34818861818e-14
1960,1960.0,9.99999565791,0.0,6.31297425254,17.795022593,4.9999999121,0.127318660878,19.1477914223,0.825390625,0.825390625,2.30826031774e-07
1329,1329.0,9.9990572085,0.0,0.231154365303,14.0123519111,4.99999999977,0.158851560115,1.39820853221,0.825390625,0.825390625,1.14871589984e-05
618,618.0,6.46041152045,0.0,0.771963578939,17.4002798451,5.0,0.939601020535,1.17165138738,0.82578125,0.82578125,1.46251023746e-13
2865,2865.0,10.0,0.0,6.13763704185,12.2706704546,4.99999999939,0.208895813423,7.33548541709,0.826041666667,0.826041666667,5.63857161907e-08
1381,1381.0,9.99999999997,0.0,1.37057677357,11.2075744149,5.0,0.0419685165733,5.69308920926,0.826041666667,0.826041666667,7.68079584929e-07
821,821.0,10.0,0.0,6.25600572467,16.9926734012,1.66263070601,0.174139755719,19.9249915429,0.826171875,0.826171875,1.61706508222e-14
21,21.0,9.99999997961,0.0,1.96587867511,14.6814918518,4.99998953962,0.104239583015,1.22638702393,0.826302083333,0.826302083333,9.01890769488e-11
2655,2655.0,10.0,0.0,1.09961924628,3.2807957161,4.99999999999,0.764501934045,18.3226236728,0.826432291667,0.826432291667,0.00198529415919
39,39.0,10.0,0.0,0.0970522330492,2.4164101431,5.0,0.0686344290878,2.29193169351,0.8265625,0.8265625,8.98018443011e-14
1383,1383.0,10.0,0.0,6.21339434634,19.2577585114,4.99999997479,0.84808654478,6.39745500093,0.8265625,0.8265625,6.30636612641e-05
2316,2316.0,9.99999921111,0.0,5.52359046429,10.8062553047,4.99999050788,0.276583868617,15.672853083,0.826692708333,0.826692708333,1.44798907701e-12
371,371.0,10.0,0.0,1.28623306864,19.8127471866,1.85524404507,0.935688917038,1.49165401577,0.826822916667,0.826822916667,1.91146346096e-14
2593,2593.0,10.0,0.0,5.30470619621,18.3668364035,4.99994071746,0.6964565522,19.7249623038,0.826953125,0.826953125,3.71542154199e-09
1033,1033.0,10.0,0.0,0.958539100957,1.89482750678,5.0,0.847547389796,17.4236192946,0.827213541667,0.827213541667,0.00047251351032
2792,2792.0,10.0,0.0,1.17020430781,1.24542691805,4.99999999992,0.925480658464,13.6560160771,0.82734375,0.82734375,0.000120911344734
1659,1659.0,9.99999991315,0.0,4.13125190905,15.5715076397,5.0,0.324988908783,2.25692406939,0.82734375,0.82734375,1.91120257818e-08
1538,1538.0,9.99999985994,0.0,2.74976496607,3.07399903602,4.99999999998,0.923109641724,1.75620859799,0.82734375,0.82734375,4.54149574346e-13
1252,1252.0,9.99432677135,0.0,5.67526290516,17.8443826134,4.99651189956,0.212313295695,18.579608739,0.827864583333,0.827864583333,0.000190770530944
976,976.0,9.99999999922,0.0,6.25815051357,5.04909047299,5.0,0.250639928541,6.01612489928,0.827864583333,0.827864583333,1.14812496277e-11
1797,1797.0,9.99999835543,0.0,3.5190669989,14.5770691778,4.9999999946,0.937660658034,1.32100197592,0.828125,0.828125,0.000124985512336
2345,2345.0,9.99999999117,0.0,3.03891462147,1.28122091575,4.41313778681,0.347711185309,6.71166115881,0.828385416667,0.828385416667,1.6989086785e-08
331,331.0,10.0,0.0,1.20976834333,4.42798899365,4.99999998549,0.975583971396,1.1684168615,0.828385416667,0.828385416667,1.73237685491e-12
1908,1908.0,4.78536143139,0.0,0.203185887877,12.2945439854,5.0,0.265091962307,1.66094608219,0.828385416667,0.828385416667,1.57648679616e-12
1933,1933.0,9.99999999997,0.0,4.74412367876,14.6778689537,5.0,0.75922370306,2.12060343934,0.828515625,0.828515625,4.58351161456e-13
116,116.0,6.37010687227,0.0,6.13462020493,19.5821124942,5.0,0.958870630726,18.7760657734,0.828515625,0.828515625,1.24636778219e-10
1558,1558.0,9.99977548525,0.0,6.06024104701,9.16028306913,4.99999995428,0.794656811918,5.76577366766,0.828515625,0.828515625,2.68802028295e-05
2757,2757.0,9.99999999996,0.0,5.60480181327,12.2190257508,4.99999995376,0.279139736041,13.8593715644,0.828515625,0.828515625,8.28797172001e-10
593,593.0,8.53865135276,0.0,2.30230509776,2.91499291513,4.99974509547,0.448862831909,1.41611555108,0.828515625,0.828515625,2.81610393596e-11
1829,1829.0,9.9999999998,0.0,3.24641209128,7.74799828712,4.7274770199,0.951965084917,1.49083793712,0.828645833333,0.828645833333,6.4669713214e-10
1309,1309.0,10.0,0.0,0.232004341762,18.4427074634,5.0,0.0556980665351,19.6093522022,0.82890625,0.82890625,2.45154755206e-11
2395,2395.0,9.99999999996,0.0,6.28697007083,7.46000182892,4.99999952628,0.328580576765,8.52842200602,0.82890625,0.82890625,2.3725394837e-12
815,815.0,9.99999994535,0.0,0.0780390911937,19.9870515444,4.99817848749,0.995262297735,1.72388754205,0.82890625,0.82890625,3.39078440721e-13
1967,1967.0,9.99995283188,0.0,1.89033721055,6.65742894068,4.99999970609,0.794561616728,4.71595943815,0.82890625,0.82890625,0.0020350988792
1027,1027.0,9.9999999715,0.0,5.18297996559,2.54381967868,5.0,0.487219832102,12.587057741,0.829036458333,0.829036458333,3.2192372895e-13
1436,1436.0,10.0,0.0,5.58491207765,12.8224300275,4.99999999999,0.934722864443,8.10561571408,0.829166666667,0.829166666667,1.34524872686e-08
1672,1672.0,10.0,0.0,5.79088170112,19.7608242922,5.0,0.392639505835,19.545162546,0.829166666667,0.829166666667,8.59197237096e-09
1926,1926.0,9.99999792003,0.0,4.91764060189,18.1559256013,4.99965994974,0.782261957272,4.07794906516,0.829296875,0.829296875,2.07039903454e-11
1791,1791.0,9.99999740453,0.0,5.78396482597,2.89580189636,4.99999999876,0.534677638814,16.4232563336,0.829296875,0.829296875,2.72533061397e-11
1102,1102.0,8.67206906873,0.0,6.02918357819,11.2039814532,4.99999758866,0.493321424527,19.7567489747,0.829296875,0.829296875,1.17708638677e-05
103,103.0,10.0,0.0,5.88516609103,5.05409282332,4.95600017085,0.546865212123,14.1834985447,0.829296875,0.829296875,1.63397065832e-08
2276,2276.0,9.99999999993,0.0,6.1942438977,17.8500189229,5.0,0.16487337691,16.880968579,0.829427083333,0.829427083333,6.20203684793e-14
925,925.0,10.0,0.0,0.0313045806992,14.7817756062,5.0,0.0550919061954,16.7568890717,0.829557291667,0.829557291667,1.64748056199e-14
