,trialId,fitnessScore,fitness,RateOfLayingPheromone,ProbabilityOfSwitchingToSearching,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfSiteFidelity,RateOfPheromoneDecay,UninformedSearchVariation
4785,4785.0,0.552604166667,0.552604166667,3.00699831922,0.900655334937,0.0,2.98339634557,11.6607976038,3.171773894,6.33429533522
8352,8352.0,0.552864583333,0.552864583333,0.849807746487,0.0998759034556,0.0,3.18750847531,1.39558172719,4.96423398944,2.24883027671
5990,5990.0,0.552864583333,0.552864583333,17.6660152513,0.877382361341,0.0,4.3898565576,0.461226360939,6.99825091988,2.79748304274
6278,6278.0,0.552864583333,0.552864583333,6.11790999643,0.0825759492828,0.0,1.38179755658,3.61493892863,4.70326294387,10.1918966374
5286,5286.0,0.552864583333,0.552864583333,0.720240237876,0.758049061945,0.0,4.33952097262,6.49185009952,0.586690982531,1.28350051091
94,94.0,0.552994791667,0.552994791667,19.2589088849,0.281801621119,0.0,2.46422934532,2.72804572032,2.32131145217,9.71789453171
9032,9032.0,0.552994791667,0.552994791667,2.56750650611,0.904767785259,0.0,3.09190655581,13.0599812738,7.0559611038,5.25716209957
1768,1768.0,0.553125,0.553125,12.4592703645,0.334135928253,0.0,3.48924611357,2.66009290198,6.16235008135,2.49343268093
1055,1055.0,0.553385416667,0.553385416667,0.307404874473,0.697932978542,0.0,4.87552627425,0.57449954541,7.13411879034,0.275583068149
821,821.0,0.553385416667,0.553385416667,17.3762706824,0.900424378316,0.0,4.90986584182,1.2763125853,9.58586884896,10.5946332512
5743,5743.0,0.553385416667,0.553385416667,17.9456515056,0.0695282524104,0.0,3.45720842315,2.45373998371,3.78075299402,9.44412757323
5582,5582.0,0.553515625,0.553515625,2.15833124278,0.902017364144,0.0,3.47850358621,7.25430941827,9.07301785792,4.43351257009
6392,6392.0,0.553515625,0.553515625,3.82221838946,0.34316958626,0.0,3.59350571487,4.0076537284,8.78379668235,5.89081648788
1239,1239.0,0.553776041667,0.553776041667,0.956456785925,0.214682595724,0.0,4.77191925611,3.03301796921,7.39231006577,1.07784920098
