,trialId,foodDist,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfSiteFidelity,RateOfLayingPheromone,fitnessScore,fitness,RateOfPheromoneDecay,UninformedSearchVariation,ProbabilityOfSwitchingToSearching
2464,2464.0,1.0,1.36260607617e-13,4.99945797693,0.713949226263,11.8628155141,0.550390625,0.550390625,9.80485401224,11.2159378143,0.717198462561
120,120.0,1.0,0.00033024243429,5.0,18.6053096664,0.642685048241,0.550390625,0.550390625,8.98780551327,0.559745047542,0.114940454659
406,406.0,1.0,8.88502590969e-14,4.9999999993,0.991486735213,17.8404627096,0.550390625,0.550390625,10.0,12.1204268837,0.973347382195
684,684.0,1.0,1.90061729062e-10,5.0,0.183367383054,17.9064167634,0.550390625,0.550390625,9.1439026177,0.77175474307,0.957729404247
2300,2300.0,1.0,3.54496428249e-10,4.50621631185,10.2878315073,1.61123581347,0.550390625,0.550390625,9.99999999503,12.3374578061,0.827621504219
38,38.0,1.0,1.49941236759e-08,5.0,18.666446271,2.26494774412,0.550390625,0.550390625,7.41487156817,0.384005053172,0.883903336148
829,829.0,1.0,4.90685212277e-14,2.08217681027,0.898189146129,14.1922467158,0.550520833333,0.550520833333,6.33759075761,0.0808528194261,0.146432894238
571,571.0,1.0,1.12974653149e-13,5.0,0.740721882589,18.136573824,0.550520833333,0.550520833333,8.03651158808,12.189273988,0.0876462900626
241,241.0,1.0,2.68823076338e-14,4.97835785649,4.2757306245,1.24061143012,0.550651041667,0.550651041667,9.14708066014,11.5977285782,0.920909559825
2847,2847.0,1.0,6.43579904034e-10,4.99999999441,16.3424095067,1.56993366862,0.55078125,0.55078125,9.99992499477,11.014665949,0.722133459853
2609,2609.0,1.0,1.03268235636e-11,5.0,2.25275274646,6.30571580793,0.55078125,0.55078125,9.99999999979,0.0649266577567,0.85532723144
2014,2014.0,1.0,3.99053650225e-14,4.33296331087,0.789706257393,16.5805085386,0.550911458333,0.550911458333,9.75711940473,10.8453333632,0.995122579702
883,883.0,1.0,1.47416875371e-14,4.99999999999,1.59948460167,19.682491983,0.551171875,0.551171875,5.59396224785,11.0286116522,0.894377926541
2316,2316.0,1.0,1.68948043842e-08,4.99999917906,19.1570345631,0.0300159602924,0.551171875,0.551171875,9.99999991481,2.43269313926,0.0441016758749
764,764.0,1.0,0.000140655516947,5.0,2.82644116501,0.7217295123,0.5515625,0.5515625,10.0,0.475758801541,0.198828618011
809,809.0,1.0,1.17375199773e-09,4.99999999999,0.119740259577,0.07219179147,0.551692708333,0.551692708333,10.0,0.0436486506101,0.137239167261
736,736.0,1.0,5.5654657556e-14,4.75027145462,2.55021028463,1.84787607125,0.551692708333,0.551692708333,1.73104449458,12.0092653619,0.0195802736378
1279,1279.0,1.0,0.000768663451082,5.0,0.97579737645,16.0093505383,0.551953125,0.551953125,9.99986367575,6.42929157799,0.131377621816
1013,1013.0,1.0,1.21245071853e-14,5.0,19.4661799275,0.779339973833,0.551953125,0.551953125,9.99999999995,12.4817071364,0.863483142793
2214,2214.0,1.0,3.70582799397e-14,4.99954436021,0.696418080887,17.575187682,0.552083333333,0.552083333333,9.99944709518,10.8324513731,0.967098632466
555,555.0,1.0,6.91920367489e-14,5.0,9.55718094992,0.680577001447,0.552083333333,0.552083333333,10.0,12.3797480945,0.0134881728771
1768,1768.0,1.0,2.20468999776e-12,4.99606586647,0.872956046097,19.7832997781,0.552083333333,0.552083333333,9.97497112495,11.8863816123,0.992526624863
635,635.0,1.0,1.30469457428e-13,4.57817903573,1.00349424088,1.8657249939,0.55234375,0.55234375,8.76903695733,11.3494710312,0.0150745826288
2979,2979.0,1.0,3.98286743275e-12,4.99999999219,0.879720400015,7.00098546338,0.552473958333,0.552473958333,10.0,10.7964716515,0.235126474418
801,801.0,1.0,1.659418843e-14,4.99362951987,3.74630728353,0.428127565801,0.552604166667,0.552604166667,10.0,12.3628587076,0.937208905152
2395,2395.0,1.0,2.84923359534e-09,5.0,2.00240742789,0.48740405192,0.552994791667,0.552994791667,3.17208724629,1.2786068027,0.0339822833078
954,954.0,1.0,4.5098837617e-14,4.42087517509,19.6952364216,0.053586048436,0.552994791667,0.552994791667,10.0,12.1550378064,0.18684898927
407,407.0,1.0,2.57582683009e-14,4.5726757979,0.539146410634,15.3564066584,0.553125,0.553125,8.34790402832,12.5529332511,0.873037027171
1110,1110.0,1.0,8.31558668513e-06,2.68323912044,3.13158578428,8.76781945402,0.553125,0.553125,9.99932581251,7.76177208151,0.482774735859
296,296.0,1.0,1.07462154402e-14,5.0,1.57437980953,0.398266105969,0.553255208333,0.553255208333,9.99999999957,1.18271767112,0.106050820642
247,247.0,1.0,0.00086204843926,5.0,3.63015368803,0.765301320232,0.553385416667,0.553385416667,9.82225743736,0.498840893869,0.990196288138
466,466.0,1.0,2.14556213523e-14,5.0,0.0769712207615,0.145021414892,0.553385416667,0.553385416667,9.26895712311,1.07946051209,0.0879010536407
336,336.0,1.0,2.28525026188e-14,5.0,2.37445590639,3.25657744629,0.553515625,0.553515625,10.0,1.54604878613,0.143215782252
2715,2715.0,1.0,8.23882439885e-06,4.99999999637,8.82192647829,2.22897100559,0.553645833333,0.553645833333,9.99999999999,6.48812634696,0.177180593246
1328,1328.0,1.0,0.000847793288771,3.55846127492,0.179166729426,4.39312167644,0.553645833333,0.553645833333,6.96310598606,2.20175291749,0.793659327797
317,317.0,1.0,3.2238580723e-05,4.83710757643,0.789395210741,0.338189844037,0.55390625,0.55390625,8.43600047022,11.498917486,0.0659349386314
2941,2941.0,1.0,0.00143701749928,5.0,0.496711923824,2.15743028949,0.554166666667,0.554166666667,9.02862684682,1.0456241151,0.982174845463
1037,1037.0,1.0,2.94304414341e-13,4.99693779981,15.9255890887,1.54555531217,0.554427083333,0.554427083333,10.0,11.7201719902,0.071988788918
109,109.0,1.0,6.44643363236e-13,5.0,1.80193998926,19.8982132029,0.554947916667,0.554947916667,10.0,11.9213374665,0.921796748151
1677,1677.0,1.0,6.89409362132e-13,4.99324150154,1.18891244974,16.8609000157,0.554947916667,0.554947916667,9.95924493061,9.31174344801,0.96940983624
1000,1000.0,1.0,1.62161234603e-14,4.99999999999,0.0805184297305,0.242193525279,0.554947916667,0.554947916667,2.61622597003,0.728287918516,0.0184909550855
2642,2642.0,1.0,1.62774215027e-07,4.99999998222,14.6213069427,1.00913160677,0.555078125,0.555078125,10.0,0.517360295938,0.505278767199
831,831.0,1.0,1.11025155619e-14,4.7337176615,0.0556997309522,16.6611407813,0.555208333333,0.555208333333,9.99999999999,0.64788433173,0.896376778872
1472,1472.0,1.0,2.39294496315e-06,4.99999999978,2.20984538879,6.98562248084,0.555208333333,0.555208333333,9.99999999996,5.23121797527,0.469606180155
398,398.0,1.0,9.85427663319e-13,5.0,0.527074407983,0.518113017615,0.55546875,0.55546875,10.0,0.175384852841,0.966209678621
2835,2835.0,1.0,4.70158371894e-05,4.80921506045,0.217099704711,11.8063411155,0.555729166667,0.555729166667,9.99998022549,0.825226245106,0.288204905412
214,214.0,1.0,1.26520903782e-14,4.88748992208,8.5525324126,0.650796468632,0.555729166667,0.555729166667,6.06599383478,12.5192963337,0.825920471709
2264,2264.0,1.0,7.78966737135e-10,4.99999229692,12.549830426,1.75831445811,0.555729166667,0.555729166667,9.99999999999,8.23984825585,0.883478604488
1022,1022.0,1.0,1.11413702725e-12,2.79256310471,18.6020351623,0.963408715648,0.555859375,0.555859375,9.99999999998,0.474839799418,0.0247952323067
134,134.0,1.0,4.00922375719e-14,5.0,17.8616442488,0.212193056043,0.555859375,0.555859375,3.46559790128,5.2216873726,0.0176573065114
273,273.0,1.0,7.41558911574e-11,4.99999999665,0.292960105554,0.0440002329284,0.555859375,0.555859375,10.0,12.3303678572,0.964737540895
1345,1345.0,1.0,1.09430556743e-14,4.99994149458,0.163688633522,15.5819136537,0.555989583333,0.555989583333,10.0,11.5299713128,0.925925016167
1302,1302.0,1.0,1.48869145211e-13,4.1003904181,0.913368885305,17.8870358325,0.555989583333,0.555989583333,7.700780876,11.8724842752,0.774582626922
2576,2576.0,1.0,2.05173432935e-07,5.0,1.40605786243,5.30727123452,0.555989583333,0.555989583333,9.99999999997,1.09383005735,0.927468270229
176,176.0,1.0,2.91920177668e-14,5.0,14.8985411571,0.877531834371,0.556119791667,0.556119791667,8.67891506073,11.9414464301,0.89437012763
1526,1526.0,1.0,2.43574608459e-13,5.0,2.4719351522,2.85263938112,0.556119791667,0.556119791667,9.99999999994,11.1692413917,0.733808980591
382,382.0,1.0,1.84832214832e-14,5.0,1.74926099089,18.2760711784,0.55625,0.55625,10.0,12.285173982,0.130207622207
2703,2703.0,1.0,1.96126206167e-14,3.8221556796,0.788223456075,16.5277270557,0.55625,0.55625,9.9575002265,10.8795605601,0.999583779943
2404,2404.0,1.0,6.49140080422e-05,4.99999999951,12.6578545728,1.79234080464,0.556510416667,0.556510416667,9.99999999981,7.65388394562,0.968480702603
1222,1222.0,1.0,1.40685494403e-12,4.99999999893,2.54761305949,2.48722858572,0.556640625,0.556640625,9.12080267689,5.74488840598,0.334379980917
1247,1247.0,1.0,1.96913414279e-11,4.99911104867,3.65922773176,3.62216257604,0.556640625,0.556640625,9.99912881765,5.18539741573,0.632773296283
276,276.0,1.0,1.74994071652e-11,5.0,0.505535328487,0.300348348977,0.556640625,0.556640625,4.79886802878,11.9370871725,0.0551510905468
2674,2674.0,1.0,1.49315610863e-10,4.99999980768,2.35487609312,11.5466772624,0.556901041667,0.556901041667,10.0,1.69119037519,0.666879113285
1237,1237.0,1.0,4.08925220593e-05,5.0,6.74296357727,2.06287481531,0.556901041667,0.556901041667,9.99945906924,3.05058403921,0.721390454022
602,602.0,1.0,3.64226086092e-14,4.98438974412,5.33477344408,1.36277212015,0.55703125,0.55703125,2.55478608191,0.122194282784,0.998054039526
1230,1230.0,1.0,2.14006013667e-14,4.53034099942,1.37398426242,16.9979669834,0.55703125,0.55703125,9.99999999849,4.90868029298,0.977666823169
1642,1642.0,1.0,1.88321407638e-08,4.99990604356,1.76082176498,9.43172684744,0.55703125,0.55703125,9.99999988701,11.4186812277,0.970273913582
2632,2632.0,1.0,3.65257242991e-07,4.99999533726,1.13519817267,4.00545265266,0.557291666667,0.557291666667,9.99999999996,12.246397719,0.502799806866
981,981.0,1.0,2.35768761868e-06,5.0,19.7764354723,0.281887960407,0.557291666667,0.557291666667,10.0,9.75310599957,0.993999235709
711,711.0,1.0,1.25566712435e-08,5.0,0.0308379112904,19.8416332556,0.557552083333,0.557552083333,10.0,11.8041929034,0.0130916132302
2401,2401.0,1.0,2.12405801355e-08,4.99991600253,0.124687962813,18.9546620197,0.557682291667,0.557682291667,9.99992872308,3.33859402102,0.405754407281
519,519.0,1.0,3.93417526367e-14,2.01112618102,0.76065499243,4.75691375322,0.557942708333,0.557942708333,10.0,0.239163766204,0.928910123545
886,886.0,1.0,1.5530628351e-14,5.0,16.9559170995,0.251831723359,0.557942708333,0.557942708333,9.14920856341,12.4371236459,0.0334979882877
2893,2893.0,1.0,1.22380293103e-14,4.99999999957,1.9501896729,14.2038828037,0.558203125,0.558203125,9.99999548795,5.80679276526,0.995273613442
279,279.0,1.0,1.23011941365e-14,5.0,0.149089418663,18.9203710425,0.558203125,0.558203125,10.0,11.6940568332,0.988270740901
1641,1641.0,1.0,8.56270501488e-06,4.98063768244,0.245260976832,18.0297895168,0.558203125,0.558203125,9.99331036342,10.5980724658,0.735037543442
2195,2195.0,1.0,9.2204942237e-13,4.96437227803,1.20050532821,13.0509482738,0.558333333333,0.558333333333,6.96645358878,11.7812603188,0.969121343663
718,718.0,1.0,1.36627560546e-14,5.0,1.26746871457,1.27220725577,0.558463541667,0.558463541667,10.0,11.5170287981,0.741957467474
2457,2457.0,1.0,5.33861376981e-05,5.0,1.06922857629,19.4961527472,0.558723958333,0.558723958333,9.99999999999,12.0945229168,0.119929722338
71,71.0,1.0,6.23902300636e-11,5.0,9.53559289894,0.0511174571875,0.558984375,0.558984375,10.0,12.212161486,0.0299062925489
890,890.0,1.0,1.9758233567e-14,5.0,0.261852005004,2.03239631756,0.558984375,0.558984375,9.99999999998,12.4981788744,0.992710989961
124,124.0,1.0,1.07411600177e-14,4.51945219547,17.8793017382,1.17092546041,0.559114583333,0.559114583333,9.9999963946,11.7733232948,0.897132008262
2033,2033.0,1.0,3.24186193229e-13,4.9999455753,10.9774357059,2.04776195626,0.559114583333,0.559114583333,9.99999999999,9.0726567409,0.425910750798
1618,1618.0,1.0,5.71858825545e-08,5.0,10.9584116698,2.39475746357,0.559375,0.559375,9.99996493637,5.95475742231,0.245514190223
49,49.0,1.0,1.69707829959e-14,4.99999999955,17.6485895727,0.507537518598,0.559375,0.559375,9.99719880939,12.228909214,0.682235134331
469,469.0,1.0,1.38292936829e-14,4.67573331256,19.5556241489,0.217203390384,0.559375,0.559375,10.0,1.07893159768,0.139973146999
1567,1567.0,1.0,8.02132043047e-05,4.99999773323,1.52918208719,1.91750926655,0.559505208333,0.559505208333,9.99997879852,2.23113739834,0.0886539886904
