,trialId,fitnessScore,fitness,RateOfLayingPheromone,ProbabilityOfSwitchingToSearching,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfSiteFidelity,RateOfPheromoneDecay,UninformedSearchVariation
295,295.0,0.754166666667,0.754166666667,2.84795170378,0.920892128784,0.0,1.32029837807,4.93655829207,8.57124561207,1.81843516785
1375,1375.0,0.754427083333,0.754427083333,2.12821275207,0.290461487778,0.0,0.720675206626,7.77927221765,9.03228130202,4.96358357008
1696,1696.0,0.754427083333,0.754427083333,10.6329280903,0.894363807351,0.0,0.427929403538,2.01444424761,4.78630367142,1.88608204782
2898,2898.0,0.754557291667,0.754557291667,16.7133376165,0.646214975509,0.0,1.48914924878,2.93731648713,6.66764295993,3.19118454566
1111,1111.0,0.754557291667,0.754557291667,1.58607705088,0.123744254687,0.0,0.380288744321,19.8569670669,9.88681457204,2.70062936527
2303,2303.0,0.7546875,0.7546875,2.10498728363,0.133602513823,0.0,0.586499631545,19.0726390358,2.25583734515,5.95835369049
2984,2984.0,0.7546875,0.7546875,14.7844719911,0.530223803309,0.0,0.14807731488,2.67008634237,0.425172411479,4.21716152719
2292,2292.0,0.7546875,0.7546875,15.9428759512,0.932927679052,0.0,0.366685072877,2.30644885794,3.56142766365,2.65214753022
1087,1087.0,0.7546875,0.7546875,5.55290181182,0.972987526442,0.0,0.516187524148,1.93439521992,3.27115044594,1.45386307029
2457,2457.0,0.7546875,0.7546875,5.06638675412,0.934262268484,0.0,0.825875877355,3.96534824138,4.95824446824,1.25791662792
1395,1395.0,0.754817708333,0.754817708333,10.8696560495,0.875788760766,0.0,0.569064044596,2.35346900526,2.91766978538,1.54370865848
2443,2443.0,0.754817708333,0.754817708333,19.279774405,0.731329610737,0.0,0.565601716588,2.92346442136,0.824956920722,1.44789087709
1049,1049.0,0.754947916667,0.754947916667,1.29325537419,0.968546458579,0.0,0.206467338394,17.3544395405,3.77075703256,2.73245099952
2881,2881.0,0.755208333333,0.755208333333,10.6072523782,0.870945040572,0.0,0.403892491746,1.94667499949,3.42489362407,1.26586544722
2056,2056.0,0.755338541667,0.755338541667,5.01890489745,0.810718955272,0.0,0.147010163338,1.64273026998,7.26454624058,5.59830395776
2936,2936.0,0.755338541667,0.755338541667,2.31018214597,0.147696513744,0.0,0.787053680223,9.62956281291,7.16351093498,0.772628896108
1752,1752.0,0.755338541667,0.755338541667,15.3646398082,0.925735905755,0.0,0.251271161657,3.07571091144,6.30254136307,2.43662224317
2808,2808.0,0.75546875,0.75546875,10.411412191,0.887684689275,0.0,0.450919099755,3.20450286279,3.67588695879,1.59034079073
1486,1486.0,0.75546875,0.75546875,14.7360502785,0.915131871489,0.0,0.302153365794,1.87373542686,2.3664905841,1.22922593153
1525,1525.0,0.755598958333,0.755598958333,6.28122900724,0.970242094224,0.0,0.617472757405,3.49971959314,3.81556334304,1.3940666888
2850,2850.0,0.755598958333,0.755598958333,12.650692188,0.69230047294,0.0,0.264756524528,2.31264617604,1.40413817239,2.79134850517
2240,2240.0,0.755729166667,0.755729166667,10.099545077,0.316375374916,0.0,0.238004916976,2.32455919443,2.02081801142,3.52556257355
1852,1852.0,0.755729166667,0.755729166667,12.4453038807,0.900728710237,0.0,0.400403701037,2.01555641875,2.62852990799,1.62000898468
2582,2582.0,0.755729166667,0.755729166667,12.5517988161,0.87458380921,0.0,0.198461700722,1.578334417,9.74996073263,3.56979187247
2157,2157.0,0.755859375,0.755859375,12.3147650734,0.364422389677,0.0,0.33199521369,2.57473060467,1.56796900468,1.98729966846
2220,2220.0,0.755859375,0.755859375,4.79902057161,0.872456353374,0.0,0.812576810857,2.69176967558,6.76211418686,4.47724094927
1872,1872.0,0.755989583333,0.755989583333,12.3326437724,0.806770487032,0.0,0.794871250684,2.475103135,3.6723218521,0.662464898716
1647,1647.0,0.756119791667,0.756119791667,12.4754288078,0.87024348805,0.0,0.41466253657,1.8007560002,1.30943476284,0.65350231834
2914,2914.0,0.75625,0.75625,18.4146099447,0.928070985958,0.0,0.332636036924,2.48213639658,4.37666334901,0.999563722642
1921,1921.0,0.756380208333,0.756380208333,19.8882201651,0.545013335594,0.0,0.236925233213,2.37552760441,1.21820843462,3.86588611086
1052,1052.0,0.756380208333,0.756380208333,7.47316105437,0.885571508857,0.0,0.566695893461,1.66920640306,2.27731896805,0.19609871985
1751,1751.0,0.756510416667,0.756510416667,13.5403364657,0.944282961669,0.0,0.136706362879,2.72352043092,4.01387095055,0.701197683206
1533,1533.0,0.756510416667,0.756510416667,15.4404105825,0.9540198959,0.0,0.256688327793,2.46168667757,0.97523377398,0.634673771274
1552,1552.0,0.756640625,0.756640625,16.330094068,0.730632209267,0.0,0.325376942569,2.47446794022,1.36629013804,2.47546667321
